Information: Updating graph... (UID-83)
 
****************************************
Report : cell
Design : FIR_Filter_Project1_1
Version: O-2018.06-SP1
Date   : Mon Dec  2 15:10:55 2024
****************************************

Attributes:
    b - black box (unknown)
    h - hierarchical
    n - noncombinational
    r - removable
    u - contains unmapped logic

Cell                      Reference       Library             Area  Attributes
PR_add_reg[7][15]         Flip_Flop       gf65            0.000000  n
PR_add_reg[7][16]         Flip_Flop       gf65            0.000000  n
PR_add_reg[7][17]         Flip_Flop       gf65            0.000000  n
PR_add_reg[7][18]         Flip_Flop       gf65            0.000000  n
PR_add_reg[7][19]         Flip_Flop       gf65            0.000000  n
PR_add_reg[8][0]          Flip_Flop       gf65            0.000000  n
PR_add_reg[8][1]          Flip_Flop       gf65            0.000000  n
PR_add_reg[8][2]          Flip_Flop       gf65            0.000000  n
PR_add_reg[8][3]          Flip_Flop       gf65            0.000000  n
PR_add_reg[8][4]          Flip_Flop       gf65            0.000000  n
PR_add_reg[8][5]          Flip_Flop       gf65            0.000000  n
PR_add_reg[8][6]          Flip_Flop       gf65            0.000000  n
PR_add_reg[8][7]          Flip_Flop       gf65            0.000000  n
PR_add_reg[8][8]          Flip_Flop       gf65            0.000000  n
PR_add_reg[8][9]          Flip_Flop       gf65            0.000000  n
PR_add_reg[8][10]         Flip_Flop       gf65            0.000000  n
PR_add_reg[8][11]         Flip_Flop       gf65            0.000000  n
PR_add_reg[8][12]         Flip_Flop       gf65            0.000000  n
PR_add_reg[8][13]         Flip_Flop       gf65            0.000000  n
PR_add_reg[8][14]         Flip_Flop       gf65            0.000000  n
PR_add_reg[8][15]         Flip_Flop       gf65            0.000000  n
PR_add_reg[8][16]         Flip_Flop       gf65            0.000000  n
PR_add_reg[8][17]         Flip_Flop       gf65            0.000000  n
PR_add_reg[8][18]         Flip_Flop       gf65            0.000000  n
PR_add_reg[8][19]         Flip_Flop       gf65            0.000000  n
PR_add_reg[9][0]          Flip_Flop       gf65            0.000000  n
PR_add_reg[9][1]          Flip_Flop       gf65            0.000000  n
PR_add_reg[9][2]          Flip_Flop       gf65            0.000000  n
PR_add_reg[9][3]          Flip_Flop       gf65            0.000000  n
PR_add_reg[9][4]          Flip_Flop       gf65            0.000000  n
PR_add_reg[9][5]          Flip_Flop       gf65            0.000000  n
PR_add_reg[9][6]          Flip_Flop       gf65            0.000000  n
PR_add_reg[9][7]          Flip_Flop       gf65            0.000000  n
PR_add_reg[9][8]          Flip_Flop       gf65            0.000000  n
